ScanNumber	ScanTime	ScanType
27729	7.2071897	2
27730	7.2073895	2
27731	7.2075892	2
27732	7.2077911	2
27733	7.2080167	2
27734	7.2082165	2
27735	7.2084163	2
27736	7.2086159	2
27737	7.2088192	2
27738	7.2090443	2
27739	7.2092441	2
27740	7.2094439	2
27741	7.2096688	2
27742	7.2098697	2
27743	7.2100696	2
27744	7.2102692	2
27745	7.2104689	2
27746	7.2106688	2
27747	7.2108935	2
27748	7.2111184	2
27749	7.2113435	2
27750	7.2115685	2
27751	7.2117935	2
27752	7.2120007	2
27753	7.2122007	2
27754	7.2124255	2
27755	7.2126504	2
27756	7.2128752	2
27757	7.2131841	1
27758	7.2151385	2
27759	7.2153859	2
27760	7.2155859	2
27761	7.2158107	2
27762	7.2160107	2
27763	7.2162355	2
27764	7.2164603	2
27765	7.2166601	2
27766	7.2168685	2
27767	7.2170683	2
27768	7.2172681	2
27769	7.217468	2
27770	7.2176931	2
27771	7.2179177	2
27772	7.2181176	2
27773	7.2183649	2
27774	7.2185652	2
27775	7.2187655	2
27776	7.2189933	2
27777	7.2191935	2
27778	7.2193933	2
27779	7.2196183	2
27780	7.2198429	2
27781	7.2200679	2
27782	7.2202925	2
27783	7.2205175	2
27784	7.2207421	2
27785	7.2209671	2
27786	7.2211917	2
27787	7.2213917	2
27788	7.2216389	2
27789	7.2218387	2
27790	7.2220387	2
27791	7.2222385	2
27792	7.2224687	2
27793	7.2226933	2
27794	7.2228933	2
27795	7.223118	2
27796	7.2233428	2
27797	7.2236519	1
27798	7.2256059	2
27799	7.2258307	2
27800	7.2260305	2
27801	7.2262552	2
27802	7.2264801	2
27803	7.2267276	2
27804	7.2269276	2
27805	7.2271523	2
27806	7.2273941	2
27807	7.2276189	2
27808	7.2278445	2
27809	7.2280467	2
27810	7.2282468	2
27811	7.2284467	2
27812	7.2286465	2
27813	7.2288467	2
27814	7.2290488	2
27815	7.2292735	2
27816	7.2294732	2
27817	7.2296732	2
27818	7.2298809	2
27819	7.2300809	2
27820	7.2303072	2
27821	7.2305069	2
27822	7.2307067	2
27823	7.2309325	2
27824	7.2311323	2
27825	7.2313343	2
27826	7.2315343	2
27827	7.2317343	2
27828	7.2319341	2
27829	7.23216	2
27830	7.2323849	2
27831	7.2326117	2
27832	7.2328367	2
27833	7.2330841	2
27834	7.233286	2
27835	7.2334857	2
27836	7.2337113	2
27837	7.2339359	2
27838	7.2342449	1
27839	7.2361991	2
27840	7.2363989	2
27841	7.2366239	2
27842	7.2368236	2
27843	7.2370483	2
27844	7.237248	2
27845	7.2374728	2
27846	7.2376976	2
27847	7.2378973	2
27848	7.238106	2
27849	7.2383061	2
27850	7.2385061	2
27851	7.238706	2
27852	7.2389308	2
27853	7.2391557	2
27854	7.2393557	2
27855	7.2395804	2
27856	7.2397809	2
27857	7.2399807	2
27858	7.2402056	2
27859	7.2404053	2
27860	7.2406052	2
27861	7.2408297	2
27862	7.2410547	2
27863	7.2413021	2
27864	7.2415293	2
27865	7.2417541	2
27866	7.2419791	2
27867	7.2422037	2
27868	7.2424288	2
27869	7.2426289	2
27870	7.2428539	2
27871	7.2430548	2
27872	7.2432547	2
27873	7.2434547	2
27874	7.2436793	2
27875	7.2439043	2
27876	7.2441041	2
27877	7.2443291	2
27878	7.2445764	2
27879	7.2448853	1
27880	7.2468396	2
27881	7.2470644	2
27882	7.2472691	2
27883	7.2474939	2
27884	7.2477185	2
27885	7.247966	2
27886	7.248166	2
27887	7.2483909	2
27888	7.2486325	2
27889	7.2488572	2
27890	7.249082	2
27891	7.2492817	2
27892	7.24949	2
27893	7.2496989	2
27894	7.2498997	2
27895	7.2500995	2
27896	7.2502993	2
27897	7.2505243	2
27898	7.2507243	2
27899	7.250924	2
27900	7.2511244	2
27901	7.2513241	2
27902	7.2515501	2
27903	7.2517499	2
27904	7.2519496	2
27905	7.2521745	2
27906	7.2523744	2
27907	7.2525743	2
27908	7.2527816	2
27909	7.2529813	2
27910	7.2531815	2
27911	7.2534061	2
27912	7.2536311	2
27913	7.2538557	2
27914	7.2540807	2
27915	7.2543064	2
27916	7.2545063	2
27917	7.2548156	1
27918	7.2567717	2
27919	7.2569968	2
27920	7.2572219	2
27921	7.2574469	2
27922	7.2576503	2
27923	7.2578752	2
27924	7.2580791	2
27925	7.2583047	2
27926	7.2585045	2
27927	7.258752	2
27928	7.2589769	2
27929	7.2591772	2
27930	7.2593772	2
27931	7.2595771	2
27932	7.2597769	2
27933	7.2599769	2
27934	7.2602035	2
27935	7.2604283	2
27936	7.2606351	2
27937	7.2608597	2
27938	7.2610672	2
27939	7.2612672	2
27940	7.2614921	2
27941	7.2616917	2
27942	7.2618948	2
27943	7.2621205	2
27944	7.2623452	2
27945	7.26257	2
27946	7.2627948	2
27947	7.2630207	2
27948	7.2632453	2
27949	7.2634708	2
27950	7.2637183	2
27951	7.2639181	2
27952	7.2641428	2
27953	7.2643577	2
27954	7.2645589	2
27955	7.2647587	2
27956	7.2649836	2
27957	7.2652087	2
27958	7.2655176	1
27959	7.2674719	2
27960	7.2676964	2
27961	7.2679211	2
27962	7.2681457	2
27963	7.2683708	2
27964	7.2685708	2
27965	7.2687953	2
27966	7.26902	2
27967	7.2692467	2
27968	7.2694556	2
27969	7.2696805	2
27970	7.2699219	2
27971	7.2701467	2
27972	7.2703739	2
27973	7.2705737	2
27974	7.2707735	2
27975	7.2709732	2
27976	7.2711729	2
27977	7.2713747	2
27978	7.2715744	2
27979	7.2717991	2
27980	7.2719988	2
27981	7.2721984	2
27982	7.2723981	2
27983	7.2726064	2
27984	7.2728315	2
27985	7.2730313	2
27986	7.2732311	2
27987	7.2734565	2
27988	7.2736623	2
27989	7.2738621	2
27990	7.2740619	2
27991	7.2742616	2
27992	7.2744615	2
27993	7.2746864	2
27994	7.2749128	2
27995	7.2751376	2
27996	7.2753627	2
27997	7.2755877	2
27998	7.2757873	2
27999	7.2760964	1
28000	7.2780505	2
28001	7.2782753	2
28002	7.2785003	2
28003	7.2787248	2
28004	7.2789323	2
28005	7.2791571	2
28006	7.2793567	2
28007	7.2795813	2
28008	7.2797811	2
28009	7.2800061	2
28010	7.2802311	2
28011	7.2804307	2
28012	7.2806381	2
28013	7.2808483	2
28014	7.2810485	2
28015	7.2812481	2
28016	7.2814731	2
28017	7.2817015	2
28018	7.2819088	2
28019	7.2821339	2
28020	7.2823336	2
28021	7.2825336	2
28022	7.2827593	2
28023	7.2829603	2
28024	7.2831615	2
28025	7.2833865	2
28026	7.2836112	2
28027	7.283836	2
28028	7.2840835	2
28029	7.2843084	2
28030	7.2845365	2
28031	7.2847613	2
28032	7.284986	2
28033	7.285186	2
28034	7.2854107	2
28035	7.2856103	2
28036	7.2858101	2
28037	7.2861192	1
28038	7.2880733	2
28039	7.288298	2
28040	7.2885233	2
28041	7.2887233	2
28042	7.2889481	2
28043	7.2891729	2
28044	7.2893976	2
28045	7.2896227	2
28046	7.28983	2
28047	7.2900549	2
28048	7.2902797	2
28049	7.2905045	2
28050	7.2907043	2
28051	7.2909292	2
28052	7.291172	2
28053	7.2913971	2
28054	7.2916245	2
28055	7.2918241	2
28056	7.2920241	2
28057	7.292224	2
28058	7.2924241	2
28059	7.2926239	2
28060	7.2928312	2
28061	7.293056	2
28062	7.2932559	2
28063	7.2934557	2
28064	7.2936556	2
28065	7.2938556	2
28066	7.2940805	2
28067	7.2942804	2
28068	7.2944801	2
28069	7.2947055	2
28070	7.2949055	2
28071	7.2951055	2
28072	7.2953052	2
28073	7.2955053	2
28074	7.2957128	2
28075	7.2959379	2
28076	7.2961625	2
28077	7.2963875	2
28078	7.2966983	1
28079	7.2986525	2
28080	7.2988771	2
28081	7.2990772	2
28082	7.2992769	2
28083	7.2995037	2
28084	7.2997287	2
28085	7.2999536	2
28086	7.3001535	2
28087	7.3003784	2
28088	7.3005857	2
28089	7.3008108	2
28090	7.3010107	2
28091	7.3012356	2
28092	7.3014608	2
28093	7.3016608	2
28094	7.3018607	2
28095	7.3020605	2
28096	7.3022604	2
28097	7.3024605	2
28098	7.3026923	2
28099	7.3029173	2
28100	7.3031172	2
28101	7.303342	2
28102	7.3035493	2
28103	7.3037492	2
28104	7.3039739	2
28105	7.3041739	2
28106	7.3043748	2
28107	7.3046007	2
28108	7.3048255	2
28109	7.3050504	2
28110	7.3052756	2
28111	7.3055004	2
28112	7.3057253	2
28113	7.3059499	2
28114	7.3061769	2
28115	7.3063787	2
28116	7.306626	2
28117	7.3068283	2
28118	7.3070281	2
28119	7.3073389	1
28120	7.3092931	2
28121	7.3095177	2
28122	7.3097425	2
28123	7.30995	2
28124	7.3101751	2
28125	7.3103999	2
28126	7.3106247	2
28127	7.3108495	2
28128	7.3110493	2
28129	7.3112741	2
28130	7.3115003	2
28131	7.3117251	2
28132	7.3119324	2
28133	7.3121801	2
28134	7.3124227	2
28135	7.3126479	2
28136	7.3128789	2
28137	7.3130787	2
28138	7.3132785	2
28139	7.3134785	2
28140	7.3136791	2
28141	7.3138788	2
28142	7.3140788	2
28143	7.3143036	2
28144	7.3145035	2
28145	7.3147033	2
28146	7.3149033	2
28147	7.3151032	2
28148	7.3153507	2
28149	7.3155521	2
28150	7.3157523	2
28151	7.3159772	2
28152	7.3161776	2
28153	7.3163773	2
28154	7.3165784	2
28155	7.3167784	2
28156	7.3169784	2
28157	7.3172875	1
28158	7.3192415	2
28159	7.3194663	2
28160	7.3196932	2
28161	7.319918	2
28162	7.3201427	2
28163	7.3203425	2
28164	7.3205425	2
28165	7.32079	2
28166	7.3210145	2
28167	7.3212397	2
28168	7.32144	2
28169	7.3216651	2
28170	7.3218647	2
28171	7.3220899	2
28172	7.3222973	2
28173	7.3225221	2
28174	7.3227469	2
28175	7.3229468	2
28176	7.3231469	2
28177	7.3233479	2
28178	7.3235476	2
28179	7.3237476	2
28180	7.3239725	2
28181	7.3241975	2
28182	7.3243973	2
28183	7.324622	2
28184	7.324822	2
28185	7.3250219	2
28186	7.3252692	2
28187	7.3254705	2
28188	7.325678	2
28189	7.3259028	2
28190	7.3261279	2
28191	7.3263524	2
28192	7.3265776	2
28193	7.3268025	2
28194	7.3270273	2
28195	7.3272521	2
28196	7.3275612	1
28197	7.3295155	2
28198	7.3297155	2
28199	7.3299404	2
28200	7.3301403	2
28201	7.3303403	2
28202	7.3305401	2
28203	7.3307649	2
28204	7.3310124	2
28205	7.3312121	2
28206	7.3314373	2
28207	7.331662	2
28208	7.3318879	2
28209	7.3321128	2
28210	7.3323172	2
28211	7.3325449	2
28212	7.3327705	2
28213	7.3329955	2
28214	7.3331951	2
28215	7.3334208	2
28216	7.3336627	2
28217	7.3338873	2
28218	7.3341121	2
28219	7.3343119	2
28220	7.3345196	2
28221	7.3347196	2
28222	7.3349195	2
28223	7.3351195	2
28224	7.3353192	2
28225	7.3355457	2
28226	7.3357457	2
28227	7.3359455	2
28228	7.3361455	2
28229	7.3363488	2
28230	7.3365736	2
28231	7.3367732	2
28232	7.3369731	2
28233	7.3371981	2
28234	7.337398	2
28235	7.3376013	2
28236	7.3378092	2
28237	7.3380093	2
28238	7.3383184	1
28239	7.3402724	2
28240	7.3404975	2
28241	7.3407223	2
28242	7.3409469	2
28243	7.341172	2
28244	7.3414192	2
28245	7.3416192	2
28246	7.3418191	2
28247	7.3420437	2
28248	7.3422688	2
28249	7.3424953	2
28250	7.3426951	2
28251	7.34292	2
28252	7.3431209	2
28253	7.3433468	2
28254	7.3435465	2
28255	7.3437716	2
28256	7.3440189	2
28257	7.3442189	2
28258	7.3444188	2
28259	7.3446188	2
28260	7.3448185	2
28261	7.3450187	2
28262	7.3452435	2
28263	7.3454684	2
28264	7.345668	2
28265	7.3458944	2
28266	7.3460945	2
28267	7.3462944	2
28268	7.3465421	2
28269	7.3467417	2
28270	7.3469419	2
28271	7.3471667	2
28272	7.3473919	2
28273	7.3476168	2
28274	7.3478416	2
28275	7.34807	2
28276	7.3482948	2
28277	7.3486037	1
28278	7.3505579	2
28279	7.3507825	2
28280	7.3509824	2
28281	7.3512071	2
28282	7.3514071	2
28283	7.3516069	2
28284	7.3518143	2
28285	7.3520389	2
28286	7.3522637	2
28287	7.3524637	2
28288	7.3526885	2
28289	7.3529133	2
28290	7.3531381	2
28291	7.3533855	2
28292	7.3535852	2
28293	7.3538104	2
28294	7.3540352	2
28295	7.3542601	2
28296	7.3544605	2
28297	7.3546853	2
28298	7.3549484	2
28299	7.3551753	2
28300	7.3554003	2
28301	7.3556004	2
28302	7.3558003	2
28303	7.3560003	2
28304	7.3562003	2
28305	7.3564	2
28306	7.3565996	2
28307	7.3568244	2
28308	7.3570307	2
28309	7.3572303	2
28310	7.3574305	2
28311	7.3576308	2
28312	7.3578559	2
28313	7.3580631	2
28314	7.3582633	2
28315	7.358488	2
28316	7.3586881	2
28317	7.3588877	2
28318	7.3591975	1
28319	7.3611515	2
28320	7.3613511	2
28321	7.3615525	2
28322	7.3617772	2
28323	7.3620023	2
28324	7.3622272	2
28325	7.3624521	2
28326	7.3626768	2
28327	7.3628804	2
28328	7.3630877	2
28329	7.3633125	2
28330	7.3635377	2
28331	7.3637635	2
28332	7.3639633	2
28333	7.364188	2
28334	7.3643876	2
28335	7.3646123	2
28336	7.3648125	2
28337	7.3650375	2
28338	7.3652621	2
28339	7.365462	2
28340	7.3656619	2
28341	7.3658624	2
28342	7.366062	2
28343	7.3662693	2
28344	7.3664941	2
28345	7.3667191	2
28346	7.3669193	2
28347	7.367144	2
28348	7.3673443	2
28349	7.3675443	2
28350	7.3677699	2
28351	7.3679697	2
28352	7.3681697	2
28353	7.3683947	2
28354	7.3686205	2
28355	7.3688475	2
28356	7.3690723	2
28357	7.3692972	2
28358	7.369524	2
28359	7.3698331	1
28360	7.3717871	2
28361	7.3720123	2
28362	7.3722129	2
28363	7.3724379	2
28364	7.3726463	2
28365	7.372846	2
28366	7.3730459	2
28367	7.3732708	2
28368	7.3734955	2
28369	7.3736955	2
28370	7.3739203	2
28371	7.3741451	2
28372	7.3743968	2
28373	7.3746443	2
28374	7.3748469	2
28375	7.3750716	2
28376	7.3752967	2
28377	7.3755219	2
28378	7.3757216	2
28379	7.3759464	2
28380	7.3761881	2
28381	7.3764133	2
28382	7.3766608	2
28383	7.3768607	2
28384	7.3770604	2
28385	7.3772605	2
28386	7.3774604	2
28387	7.3776639	2
28388	7.3778717	2
28389	7.3781033	2
28390	7.3783033	2
28391	7.3785031	2
28392	7.3787029	2
28393	7.3789064	2
28394	7.3791317	2
28395	7.3793317	2
28396	7.3795317	2
28397	7.3798413	1
28398	7.3817957	2
28399	7.3819955	2
28400	7.3821953	2
28401	7.3823952	2
28402	7.3825949	2
28403	7.3828024	2
28404	7.3830272	2
28405	7.3832535	2
28406	7.3834797	2
28407	7.3837061	2
28408	7.3839309	2
28409	7.3841305	2
28410	7.3843307	2
28411	7.3845555	2
28412	7.3848029	2
28413	7.3850277	2
28414	7.3852276	2
28415	7.3854524	2
28416	7.3856521	2
28417	7.3858768	2
28418	7.3860773	2
28419	7.3863024	2
28420	7.3865292	2
28421	7.3867308	2
28422	7.3869305	2
28423	7.3871303	2
28424	7.3873376	2
28425	7.3875375	2
28426	7.3877624	2
28427	7.3879873	2
28428	7.3881981	2
28429	7.3884227	2
28430	7.3886225	2
28431	7.3888221	2
28432	7.3890484	2
28433	7.389248	2
28434	7.3894479	2
28435	7.3896725	2
28436	7.3898973	2
28437	7.3902091	1
28438	7.3921635	2
28439	7.3923921	2
28440	7.3926169	2
28441	7.3928416	2
28442	7.3930665	2
28443	7.3932912	2
28444	7.3935049	2
28445	7.3937299	2
28446	7.3939299	2
28447	7.3941297	2
28448	7.3943297	2
28449	7.3945556	2
28450	7.3947804	2
28451	7.3949805	2
28452	7.3952055	2
28453	7.39543	2
28454	7.3956551	2
28455	7.3958836	2
28456	7.3960845	2
28457	7.3963093	2
28458	7.3965339	2
28459	7.3967591	2
28460	7.3969664	2
28461	7.3971911	2
28462	7.3974325	2
28463	7.3976581	2
28464	7.3978828	2
28465	7.3980831	2
28466	7.3982835	2
28467	7.3984837	2
28468	7.3986848	2
28469	7.3988845	2
28470	7.3990843	2
28471	7.3993089	2
28472	7.3995087	2
28473	7.3997087	2
28474	7.3999084	2
28475	7.4001081	2
28476	7.4003591	2
28477	7.4005589	2
28478	7.4008687	1
28479	7.4028232	2
28480	7.4030481	2
28481	7.4032481	2
28482	7.403448	2
28483	7.4036489	2
28484	7.4038488	2
28485	7.4040489	2
28486	7.4042736	2
28487	7.4044985	2
28488	7.4047233	2
28489	7.4049516	2
28490	7.4051765	2
28491	7.4053763	2
28492	7.4055763	2
28493	7.4058237	2
28494	7.4060488	2
28495	7.4062735	2
28496	7.4064736	2
28497	7.4066981	2
28498	7.4068981	2
28499	7.4071267	2
28500	7.4073265	2
28501	7.4075513	2
28502	7.4077761	2
28503	7.407976	2
28504	7.408176	2
28505	7.4083763	2
28506	7.4085763	2
28507	7.4087761	2
28508	7.4090235	2
28509	7.4092497	2
28510	7.4094495	2
28511	7.4096745	2
28512	7.4098743	2
28513	7.4100759	2
28514	7.4103011	2
28515	7.4105043	2
28516	7.4107043	2
28517	7.4110137	1
28518	7.4129696	2
28519	7.4131944	2
28520	7.4134192	2
28521	7.4136451	2
28522	7.4138697	2
28523	7.4140945	2
28524	7.414342	2
28525	7.4145668	2
28526	7.4147665	2
28527	7.4149913	2
28528	7.4151911	2
28529	7.4153912	2
28530	7.4155909	2
28531	7.4158167	2
28532	7.416064	2
28533	7.4162672	2
28534	7.4164963	2
28535	7.4167212	2
28536	7.416946	2
28537	7.4171709	2
28538	7.4173783	2
28539	7.4176032	2
28540	7.4178281	2
28541	7.4180564	2
28542	7.4182568	2
28543	7.4184837	2
28544	7.4187253	2
28545	7.4189505	2
28546	7.4191773	2
28547	7.4193772	2
28548	7.4195804	2
28549	7.4197837	2
28550	7.4199837	2
28551	7.4201836	2
28552	7.4203835	2
28553	7.4206308	2
28554	7.4208307	2
28555	7.4210305	2
28556	7.4212309	2
28557	7.4214309	2
28558	7.4216576	2
28559	7.4219671	1
28560	7.4239212	2
28561	7.4241221	2
28562	7.4243471	2
28563	7.4245471	2
28564	7.4247472	2
28565	7.4249473	2
28566	7.4251473	2
28567	7.4253497	2
28568	7.4255971	2
28569	7.4258217	2
28570	7.4260487	2
28571	7.4262736	2
28572	7.4264983	2
28573	7.426698	2
28574	7.426898	2
28575	7.4271229	2
28576	7.4273481	2
28577	7.4275729	2
28578	7.4277741	2
28579	7.4279988	2
28580	7.4281985	2
28581	7.4284271	2
28582	7.4286271	2
28583	7.4288744	2
28584	7.4290993	2
28585	7.4292993	2
28586	7.4294997	2
28587	7.4296996	2
28588	7.4299004	2
28589	7.4301005	2
28590	7.4303255	2
28591	7.4305501	2
28592	7.4307519	2
28593	7.430978	2
28594	7.4311819	2
28595	7.4313815	2
28596	7.4316064	2
28597	7.4318079	2
28598	7.4320188	2
28599	7.4322435	2
28600	7.4325524	1
28601	7.4345077	2
28602	7.4347328	2
28603	7.4349576	2
28604	7.4352051	2
28605	7.43543	2
28606	7.4356537	2
28607	7.4358785	2
28608	7.43608	2
28609	7.4363047	2
28610	7.4365047	2
28611	7.4367045	2
28612	7.4369045	2
28613	7.4371539	2
28614	7.43738	2
28615	7.43758	2
28616	7.4378047	2
28617	7.43803	2
28618	7.4382557	2
28619	7.4384808	2
28620	7.4386881	2
28621	7.4389139	2
28622	7.4391384	2
28623	7.4393633	2
28624	7.4395631	2
28625	7.4397891	2
28626	7.4400305	2
28627	7.4402568	2
28628	7.4404837	2
28629	7.4406836	2
28630	7.4408832	2
28631	7.4410845	2
28632	7.4412845	2
28633	7.4414843	2
28634	7.4416851	2
28635	7.4419137	2
28636	7.4421137	2
28637	7.4423135	2
28638	7.4425133	2
28639	7.4427168	2
28640	7.4429425	2
28641	7.4432515	1
28642	7.4452071	2
28643	7.4454067	2
28644	7.4456317	2
28645	7.4458316	2
28646	7.4460315	2
28647	7.4462344	2
28648	7.4464417	2
28649	7.4466417	2
28650	7.4468665	2
28651	7.4470912	2
28652	7.447316	2
28653	7.4475409	2
28654	7.4477657	2
28655	7.4479655	2
28656	7.4481655	2
28657	7.4483903	2
28658	7.4486376	2
28659	7.4488627	2
28660	7.4490625	2
28661	7.4492873	2
28662	7.4494881	2
28663	7.4497131	2
28664	7.4499131	2
28665	7.4501379	2
28666	7.4503632	2
28667	7.4505631	2
28668	7.4507629	2
28669	7.4509628	2
28670	7.4511627	2
28671	7.4513627	2
28672	7.4515876	2
28673	7.4518349	2
28674	7.4520349	2
28675	7.4522599	2
28676	7.4524632	2
28677	7.4526643	2
28678	7.4528904	2
28679	7.4530903	2
28680	7.4532913	2
28681	7.453516	2
28682	7.4538268	1
28683	7.4557808	2
28684	7.4560281	2
28685	7.4562529	2
28686	7.4564779	2
28687	7.4567025	2
28688	7.4569275	2
28689	7.4571521	2
28690	7.4573545	2
28691	7.4575792	2
28692	7.4577865	2
28693	7.4579865	2
28694	7.4581863	2
28695	7.4584109	2
28696	7.458636	2
28697	7.458836	2
28698	7.4590619	2
28699	7.4592873	2
28700	7.459512	2
28701	7.4597367	2
28702	7.4599364	2
28703	7.4601839	2
28704	7.4604085	2
28705	7.4606336	2
28706	7.4608336	2
28707	7.4610583	2
28708	7.4612997	2
28709	7.4615244	2
28710	7.4617492	2
28711	7.4619491	2
28712	7.4621492	2
28713	7.4623489	2
28714	7.4625487	2
28715	7.4627484	2
28716	7.4629481	2
28717	7.4631728	2
28718	7.4633803	2
28719	7.46358	2
28720	7.4637799	2
28721	7.4639795	2
28722	7.4642043	2
28723	7.4645132	1
28724	7.4664685	2
28725	7.4666699	2
28726	7.4668949	2
28727	7.4670948	2
28728	7.4672947	2
28729	7.4674987	2
28730	7.4676987	2
28731	7.4678987	2
28732	7.4681235	2
28733	7.4683728	2
28734	7.4685979	2
28735	7.4688228	2
28736	7.4690493	2
28737	7.4692495	2
28738	7.4694493	2
28739	7.4696743	2
28740	7.4698991	2
28741	7.4701253	2
28742	7.4703287	2
28743	7.4705537	2
28744	7.4707535	2
28745	7.4709785	2
28746	7.4711783	2
28747	7.4714032	2
28748	7.471654	2
28749	7.4718537	2
28750	7.4720537	2
28751	7.4722536	2
28752	7.4724535	2
28753	7.4726533	2
28754	7.4728797	2
28755	7.4731057	2
28756	7.4733055	2
28757	7.4735303	2
28758	7.4737303	2
28759	7.4739316	2
28760	7.4741601	2
28761	7.47436	2
28762	7.4745611	2
28763	7.4747859	2
28764	7.4750948	1
28765	7.4770503	2
28766	7.4772753	2
28767	7.4775001	2
28768	7.4777253	2
28769	7.47795	2
28770	7.4781749	2
28771	7.4784008	2
28772	7.4786008	2
28773	7.4788276	2
28774	7.4790272	2
28775	7.4792275	2
28776	7.4794275	2
28777	7.4796521	2
28778	7.4799013	2
28779	7.4801017	2
28780	7.4803311	2
28781	7.4805559	2
28782	7.4807816	2
28783	7.4810065	2
28784	7.4812063	2
28785	7.4814311	2
28786	7.4816557	2
28787	7.4818804	2
28788	7.4820803	2
28789	7.4823049	2
28790	7.4825468	2
28791	7.482772	2
28792	7.4829971	2
28793	7.4832044	2
28794	7.483408	2
28795	7.4836077	2
28796	7.4838075	2
28797	7.4840075	2
28798	7.4842073	2
28799	7.4844341	2
28800	7.484634	2
28801	7.4848337	2
28802	7.4851427	1
28803	7.4870971	2
28804	7.4872972	2
28805	7.4875221	2
28806	7.4877219	2
28807	7.4879241	2
28808	7.4881488	2
28809	7.488358	2
28810	7.4885579	2
28811	7.4887585	2
28812	7.4889584	2
28813	7.4891584	2
28814	7.4893829	2
28815	7.4896083	2
28816	7.4898556	2
28817	7.4900809	2
28818	7.4903055	2
28819	7.4905053	2
28820	7.4907052	2
28821	7.4909303	2
28822	7.4911553	2
28823	7.4914027	2
28824	7.4916025	2
28825	7.4918273	2
28826	7.4920272	2
28827	7.492252	2
28828	7.492452	2
28829	7.4926768	2
